Timestamp,VAV_01,VAV_02,VAV_03,VAV_04,VAV_05,VAV_06,VAV_07,VAV_08,VAV_09,VAV_10,VAV_11,VAV_12,VAV_13,VAV_14,VAV_15,VAV_16,VAV_17
2019-04-28 1:00,345.065918,464.8564453,62.17804718,167.1853943,110.3423602,0,0,0,262.2911682,246.3359528,257.2513428,448.0707092,58.46630096,55.25061798,0,38.49318695,34.84743118
2019-04-28 2:00,289.8929443,468.8426209,62.28524399,168.187027,111.0034378,0,0,0,236.4898529,227.8932037,259.0493469,454.572937,65.88191223,55.25061798,0,38.79182434,35.15854263
2019-04-28 3:00,162.8463287,476.8825073,62.01912689,167.9160461,110.8245904,0,0,0,294.4293213,268.2069092,281.3803406,449.1460571,61.47073746,55.25061798,30.59807396,38.02380753,34.69501114
2019-04-28 4:00,359.0171814,469.273468,61.47416687,314.7823181,207.7563299,0,0,0,413.1764832,362.6924438,405.0071716,445.5021057,63.29037094,55.25061798,0,36.39199829,34.69501114
2019-04-28 5:00,269.4176331,474.3063049,61.95523834,566.9335938,374.1761719,0,0,0,182.9752502,189.7669983,179.8763428,453.2637329,62.66049194,55.25061798,0,38.76199722,34.91673279
2019-04-28 6:00,347.0760193,464.862793,60.81502914,562.1372681,371.0105969,0,0,0,293.8277283,271.0198669,299.638092,444.3027344,58.69608307,55.25061798,31.0818634,37.76673126,35.11711502
2019-04-28 7:00,161.6669769,478.6625671,62.46508789,540.3187256,356.6103589,0,0,0,238.6607819,232.1423798,229.7794342,443.6933289,61.31002045,55.25061798,0,38.92186356,35.26102829
2019-04-28 8:00,160.1515503,474.7539063,62.19752502,565.5750732,373.2795483,0,0,0,286.9260254,266.6861267,287.5923462,448.0608215,60.83810806,55.25061798,0,38.26808929,35.22842789
2019-04-28 9:00,355.8981628,472.9291687,61.20594788,568.0256958,374.8969592,0,0,0,240.1518555,236.3691864,240.1409607,448.1100769,240.976181,55.25061798,0,38.14408875,34.87271881
2019-04-28 10:00,164.4446259,478.030426,61.43615723,574.8180542,379.3799158,0,0,0,300.9523621,269.4014893,289.1716309,443.8293152,281.6085815,55.25061798,31.8558979,37.38782883,34.69501114
2019-04-28 11:00,164.1762848,480.0504761,62.32926941,568.7770996,375.3928857,0,0,0,255.3337097,242.6199951,252.3135071,450.591217,294.6373291,55.51949692,0,37.60005951,34.69501114
2019-04-28 12:00,163.5872803,479.4358826,61.65763092,551.633606,364.07818,0,0,0,309.5159607,284.4745483,303.6903687,452.8188171,282.6796875,55.25061798,30.51688957,36.43674088,34.69501114
2019-04-28 13:00,163.0376434,473.2227783,71.0749054,571.6323242,377.277334,0,0,0,238.9428558,233.7312317,239.1322937,450.1200256,294.6847229,55.25061798,0,37.0649147,34.69501114
2019-04-28 14:00,322.5158997,471.4503784,64.48462677,563.9127808,372.1824353,0,0,0,293.838623,270.7511902,288.6391602,453.1010742,282.5590515,55.25061798,0,37.11291885,34.69501114
2019-04-28 15:00,235.8402863,477.6216125,81.74398041,565.1381836,372.9912012,0,0,0,258.8744812,225.7810364,229.270401,454.1907959,298.3522949,55.25061798,0,37.48451233,34.69501114
2019-04-28 16:00,310.4225159,478.5065613,63.5355072,582.5928955,384.511311,0,0,0,140.6696167,176.7947083,138.3593292,451.2321777,240.0039063,55.25061798,32.25649643,37.66794968,34.69501114
2019-04-28 17:00,336.020874,474.8110046,126.6414642,520.8563843,343.7652136,0,0,0,145.9708405,176.1327362,141.7994843,449.9742737,61.71677399,55.25061798,0,38.21544266,34.69501114
2019-04-28 18:00,592.5316772,478.0192871,132.5968323,565.9116821,373.5017102,0,0,0,212.7819672,213.3235321,264.3225708,447.6702271,62.89757156,55.25061798,0,37.61767578,34.69501114
2019-04-28 19:00,259.116333,470.5691223,116.0627213,521.8309326,344.4084155,0,0,0,141.1943512,176.602829,142.6427155,452.3686829,60.96393204,55.25061798,0,38.49047852,34.69501114
2019-04-28 20:00,166.9375153,340.8398743,62.78955841,293.3294983,193.5974689,0,0,0,139.7339478,176.9655609,141.1082001,276.3280029,61.89153671,55.25061798,31.65995789,39.52125168,35.28585434
2019-04-28 21:00,157.8984222,470.1828308,60.64656448,575.6178589,379.9077869,0,0,0,365.9902954,307.0462036,332.0131836,441.6871948,62.6436882,55.25061798,31.15730667,38.28758621,34.69501114
2019-04-28 22:00,160.4618835,470.4306641,60.91356277,576.378418,380.4097559,0,0,0,245.3209839,207.0547791,179.1565399,446.9472351,65.08773041,55.25061798,0,38.62123871,34.69501114
2019-04-28 23:00,165.9616089,476.7696533,60.33851624,566.663147,373.997677,0,0,0,298.9724731,278.8712463,297.2701416,450.1818542,58.82510757,55.25061798,30.49790001,38.20658112,34.69501114
2019-04-29 0:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,363.2246704,298.3889771,338.3468323,446.7712097,62.57478333,55.25061798,0,37.20177841,34.69501114
2019-04-29 1:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,179.0040131,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,38.17001724,34.85559845
2019-04-29 2:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,252.8939667,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,31.21959496,37.56869125,34.69501114
2019-04-29 3:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,140.6652374,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,37.00556946,34.69501114
2019-04-29 4:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,140.6652374,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,37.00556946,34.69501114
2019-04-29 5:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,140.6652374,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,37.00556946,34.69501114
2019-04-29 6:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,140.6652374,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,37.00556946,34.69501114
2019-04-29 7:00,160.3535156,473.9068909,60.29592133,560.8673096,370.1724243,0,0,0,243.9422913,298.3889771,338.3468323,446.7712097,62.69115829,55.25061798,0,37.08731461,34.69501114
2019-04-29 8:00,346.7601013,471.09552,64.14785767,577.4779053,381.1354175,101.2743912,0,174.8954773,187.0407715,195.4955597,338.3468323,446.6625366,62.69115829,55.25061798,73.45566559,451.1203918,85.57698822
